UserID,ItemID,Rating,Timestamp
4439,231,3.0,1185391545
4439,1060,2.0,1114190753
4439,55255,3.0,1214926035
4439,58295,4.0,1219688655
4456,494,3.0,849975375
4456,788,3.0,849975427
4458,2722,2.0,1243521004
4462,289,2.0,976250210
4462,2875,2.0,976250023
4463,2336,5.0,1050031785
4464,788,1.0,1379259461
4464,8873,4.0,1377969339
4464,100344,4.0,1381953718
4467,231,4.0,846404064
4467,1130,3.0,846404775
4469,34,3.0,965929851
4469,2336,4.0,965931746
4475,231,2.0,1104355919
4475,788,3.0,1094059298
4475,1408,4.0,1094062951
4476,34,4.0,960250873
4477,2529,4.0,1144256803
4489,231,4.0,1233323479
4489,4499,4.0,1233320307
4489,36086,5.0,1233321462
4492,32031,4.0,1337115319
4495,34,4.0,1122180855
4502,2336,4.0,939985393
4502,2839,5.0,939627313
4504,5872,2.0,1043705171
4505,231,1.0,835823770
4517,231,2.0,847150119
4518,1408,5.0,974338107
4521,549,3.0,991445670
4524,34,2.0,965322660
4524,3360,2.0,965322998
4525,34,5.0,1150083170
4525,788,2.0,1150083250
4525,802,4.0,1150083810
4527,1224,3.0,952630401
4527,1408,4.0,952630513
4528,34,3.0,847119421
4529,34,4.0,1174512917
4529,222,3.0,1174641724
4529,231,3.0,1174512926
4529,319,3.0,1174511105
4529,549,3.0,1174511200
4529,788,3.0,1174587156
4529,802,3.0,1174591562
4529,1060,4.0,1174641125
4529,1408,3.0,1174591811
4529,1717,2.0,1174695654
4529,2336,3.0,1174641341
4529,2529,4.0,1174591807
4529,2722,2.0,1174695435
4529,3608,3.0,1174734292
4529,5134,3.0,1174512108
4529,27193,2.0,1174512474
4529,32031,3.0,1174512304
4529,39292,3.0,1174506772
4529,41721,4.0,1174780527
4538,34,5.0,835804267
4548,34,5.0,846887046
4548,93,1.0,846887748
4548,171,5.0,846888123
4548,179,3.0,846888080
4548,222,3.0,846887442
4548,231,1.0,846886940
4548,289,1.0,846887675
4548,458,4.0,846888211
4548,494,3.0,846887485
4548,580,5.0,846889533
4548,788,3.0,846887940
4548,801,3.0,846888439
4548,802,4.0,846887733
4548,996,2.0,846888623
4548,1224,4.0,846889277
4553,289,5.0,914752562
4553,788,4.0,914753161
4553,802,4.0,914752293
4557,2463,4.0,1111563256
4557,4499,5.0,1111562777
4559,231,4.0,946678135
4563,34,5.0,939926699
4563,580,4.0,963253732
4563,2336,5.0,1055204044
4563,2463,4.0,941559968
4563,2529,3.0,956361491
4563,2875,2.0,963255420
4563,8983,5.0,1131562758
4563,39292,5.0,1152304200
4563,46322,4.0,1162230610
4574,34,3.0,1009660742
4574,231,5.0,1009660897
4574,788,4.0,1009661617
4574,4344,5.0,1009660097
4583,34,4.0,839475986
4583,231,3.0,839475883
4587,231,3.0,1132189249
4587,1005,2.0,1132256104
4587,1060,4.0,1207310896
4587,2722,3.0,1150356977
4587,3113,2.0,1138443704
4587,4344,3.0,1132254796
4587,5872,3.0,1138668729
4587,8666,1.0,1425803250
4587,32031,4.0,1132256002
4587,45662,3.0,1149752880
4587,58295,4.0,1205969250
4587,70286,5.0,1250489060
4587,93510,4.0,1425788943
4587,111364,4.0,1425788879
4588,2013,3.0,1190186850
4594,34,5.0,1173346434
4594,222,4.0,1173349442
4594,231,4.0,1173346418
4594,494,5.0,1173347934
4594,788,3.0,1173347555
4594,802,3.0,1173348198
4594,1408,5.0,1173348409
4594,2099,4.0,1173344784
4594,2336,5.0,1173349086
4594,2529,5.0,1173348403
4594,4844,3.0,1173353446
4594,5872,2.0,1173352378
4594,8873,5.0,1173352476
4594,40962,2.0,1173353974
4594,45662,3.0,1173353934
4596,70286,4.0,1398199436
4610,494,3.0,845029272
4612,1408,4.0,972931502
4612,1970,2.0,973237570
4612,3113,3.0,972931178
4612,3608,1.0,972930785
4623,2529,4.0,940102746
4634,231,4.0,1089662486
4634,1060,4.0,1083884011
4634,3113,4.0,1092709511
4634,3879,4.0,1086741819
4634,4344,4.0,1086742253
4634,4844,5.0,1086742524
4634,5872,5.0,1089662183
4635,788,1.0,1394333575
4635,2529,3.0,1394333953
4635,70286,4.0,1394383370
4636,34,5.0,942078140
4636,802,3.0,942080045
4636,1060,3.0,942079079
4636,1408,3.0,942079928
4636,2336,4.0,942079747
4639,2336,5.0,954136894
4639,3436,5.0,954136190
4640,788,2.0,982694205
4640,1717,4.0,975345380
4641,231,3.0,1151654049
4641,788,3.0,1120728171
4641,996,4.0,1151654206
4641,2529,4.0,1120718636
4641,2722,2.0,1151654154
4641,4844,4.0,1120728801
4641,5107,3.0,1121090063
4641,8873,4.0,1120726528
4641,8983,4.0,1172048490
4642,34,4.0,835456309
4642,222,2.0,835514509
4642,231,3.0,835456221
4642,494,3.0,835514509
4644,34,5.0,973225535
4644,222,4.0,973227575
4644,2336,5.0,973226288
4653,5117,3.0,1046240918
4655,319,4.0,1135180791
4655,8873,4.0,1135181030
4658,2336,3.0,1410860904
4658,3608,4.0,1410859771
4658,8873,4.0,1410862010
4658,27156,3.0,1423290055
4660,34,3.0,1145097504
4660,788,1.0,1144927009
4660,8873,4.0,1169445980
4660,39292,4.0,1146604970
4660,58295,4.0,1246654019
4660,67734,5.0,1253383121
4660,69134,2.0,1268785310
4660,70286,4.0,1250967358
4660,92507,4.0,1343611754
4661,34,2.0,945309221
4661,788,3.0,945309631
4661,1807,3.0,945309466
4682,34,4.0,830886947
4682,231,3.0,830886849
4695,494,2.0,1141018613
4701,34,5.0,974740100
4701,1408,3.0,974741416
4706,231,4.0,835063086
4715,788,3.0,867339064
4721,802,2.0,1097074535
4721,1717,3.0,1097075606
4721,4344,3.0,1097075007
4721,5843,2.0,1097085998
4722,34,4.0,840437815
4722,319,4.0,845131035
4724,3608,3.0,1356308259
4725,34,5.0,835282541
4725,222,3.0,835283124
4725,289,2.0,835283405
4725,319,3.0,835283296
4732,34,4.0,838202072
4732,231,4.0,838201989
4733,1408,4.0,1315266844
4736,34,5.0,849050107
4736,231,1.0,849049990
4736,289,3.0,849051247
4736,494,3.0,849051379
4740,788,2.0,1043553586
4740,1005,1.0,1043554044
4745,34,5.0,1056157374
4745,580,3.0,938763373
4745,705,3.0,940845270
4745,1224,4.0,938764697
4745,1408,3.0,998269680
4745,2336,4.0,938762969
4745,2998,4.0,970678010
4745,8873,5.0,1115599452
4745,39292,5.0,1135099765
4745,58295,4.0,1221345237
4746,231,4.0,1329078529
4758,34,4.0,941280414
4772,231,3.0,1037417426
4772,494,3.0,1037415513
4772,996,4.0,1037412992
4772,1060,4.0,1037416664
4772,1408,4.0,1037412928
4772,1717,1.0,1037409678
4772,1866,3.0,1037415719
4772,2722,3.0,1037415852
4772,3113,4.0,1037409089
4772,3968,3.0,1037410696
4772,4844,3.0,1037410575
4772,5107,3.0,1037410058
4772,5843,4.0,1037412586
4772,5872,2.0,1059962538
4776,231,1.0,1000944042
4776,788,2.0,1000945254
4776,1717,4.0,1000944668
4776,2529,3.0,1001209212
4776,2722,3.0,1000944646
4776,3248,3.0,1000947598
4783,3030,5.0,1372956333
4789,788,3.0,863877812
4789,802,3.0,863877842
4794,1408,3.0,1000192866
4794,2529,4.0,1000192808
4794,2722,1.0,1000192028
4794,3113,3.0,1000192082
4794,4499,2.0,1000191637
4798,34,2.0,1129404666
4798,231,3.0,1128688468
4798,5872,3.0,1130501238
4802,34,3.0,1128820062
4802,4499,4.0,1130280291
4818,231,3.0,1368212491
4818,2529,4.0,1368213056
4822,231,4.0,1111954246
4822,319,5.0,1127680938
4822,1060,4.0,1107389316
4822,3360,5.0,1132525823
4822,8873,4.0,1107579179
4822,39292,4.0,1148152781
4822,58295,4.0,1216350733
4822,67734,5.0,1267032957
4822,70286,5.0,1265056651
4831,231,2.0,1115903725
4831,494,2.0,1118407722
4831,788,2.0,1117747318
4831,1408,3.0,1123781650
4831,1717,2.0,1118941387
4831,2134,3.0,1126815841
4831,3360,4.0,1115756628
4831,3608,3.0,1115999186
4831,4332,2.0,1127500380
4831,4499,2.0,1115903568
4831,5107,2.0,1118940936
4831,32302,1.0,1115825812
4832,34,3.0,832344012
4836,34,3.0,841402469
4836,231,3.0,841402320
4836,802,4.0,841403035
4841,494,5.0,859417177
4841,788,3.0,859417225
4841,802,3.0,859417282
4841,1468,4.0,859417990
4847,4054,4.0,1183450068
4852,34,3.0,844637937
4861,231,1.0,840531091
4862,34,3.0,831568342
4862,222,3.0,831568728
4865,34,5.0,829937547
4869,231,2.0,1168851665
4877,1713,4.0,1410317563
4877,5843,4.0,1402867103
4877,67734,4.0,1402798458
4877,93510,3.0,1403741988
4878,2013,4.0,1042401056
4886,2134,3.0,939138418
4888,34,5.0,831934395
4888,171,4.0,831935021
4903,222,3.0,947977710
4903,802,1.0,947297546
4903,1408,3.0,947297692
4903,2114,4.0,945032450
4907,788,2.0,1058503533
4909,231,3.0,1237434418
4909,4499,4.0,1236987421
4909,27156,3.0,1237434306
4910,59501,5.0,1417223599
4910,70286,5.0,1417222449
4910,111364,4.0,1417231282
4913,1224,5.0,1396568985
4913,3113,3.0,1396568470
4914,231,5.0,976222479
4914,458,3.0,976221157
4914,494,3.0,976242910
4914,788,3.0,976242254
4914,996,3.0,976220418
4914,1060,5.0,976218946
4914,1408,5.0,976243772
4914,1717,3.0,976242967
4914,1807,4.0,1002084182
4914,2134,3.0,976222204
4914,2336,5.0,976218742
4914,2458,2.0,976223261
4914,2463,4.0,976221865
4914,2529,3.0,976242109
4914,2877,3.0,976243499
4914,3113,2.0,976243272
4914,3360,5.0,976218611
4914,3608,3.0,976222091
4922,34,4.0,836472774
4923,34,5.0,1063831012
4923,2134,3.0,1063831071
4924,34,2.0,1040031801
4924,231,5.0,1108385796
4924,788,3.0,1108451780
4924,996,3.0,1063093684
4924,1717,3.0,1133017067
4924,2529,2.0,1063098314
4924,2722,2.0,1063098290
4924,3113,1.0,1039513502
4924,4344,4.0,1109846521
4924,4844,3.0,1087807088
4924,5872,3.0,1063093905
4924,8666,2.0,1106644958
4930,34,4.0,834158570
4930,231,3.0,834158480
4935,2722,2.0,1340516896
4937,34,4.0,972770259
4937,231,3.0,1067052407
4937,788,2.0,972770883
4937,801,1.0,972771344
4937,1060,4.0,1069292248
4937,1717,1.0,1027963404
4937,2722,1.0,1067053310
4937,3248,4.0,1011393803
4937,4054,3.0,1067053366
4937,52712,3.0,1199911475
4937,56941,4.0,1199909679
4940,34,4.0,863302031
4946,1383,5.0,858757546
4946,1468,5.0,858757517
4951,231,1.0,1151792757
4951,1408,4.0,1151790874
4951,4054,1.0,980573720
4952,5872,4.0,1116379154
4952,8983,4.0,1116348051
4952,27604,4.0,1116348569
4952,30818,3.0,1122250843
4961,34,1.0,843750124
4961,231,1.0,843749994
4961,494,3.0,843822922
4963,458,4.0,852010917
4967,34,3.0,1111560269
4967,93,3.0,1352802081
4967,231,2.0,1162264523
4967,494,4.0,1220835620
4967,705,3.0,1162264848
4967,788,3.0,1111560414
4967,1005,3.0,1173245328
4967,1408,3.0,1212465487
4967,1713,3.0,1173245103
4967,1717,3.0,1139802947
4967,2134,3.0,1334732757
4967,2529,3.0,1139802319
4967,3113,3.0,1222314697
4967,3248,4.0,1212463959
4967,3968,3.0,1212637235
4967,4054,3.0,1212637804
4967,4344,4.0,1166437471
4967,4499,4.0,1334732961
4967,4844,4.0,1334738942
4967,5134,4.0,1219805514
4967,5872,4.0,1166347315
4967,32031,4.0,1139804318
4967,45662,3.0,1368187374
4967,49526,3.0,1219806630
4967,52712,4.0,1233562200
4967,58295,4.0,1334733612
4967,59501,4.0,1227664922
4967,70286,4.0,1315966605
4967,78041,4.0,1315967029
4967,93510,4.0,1334728487
4967,111364,4.0,1406720836
4970,2529,5.0,1285433852
4970,3360,4.0,1285431760
4970,8983,5.0,1285434066
4970,70286,5.0,1285433430
4971,1005,5.0,1258528484
4978,231,3.0,1227759932
4978,8873,4.0,1190253766
4978,39292,4.0,1190302886
4991,3608,5.0,1036442616
4997,2875,4.0,1356808884
4997,5872,3.0,1356810071
5007,231,3.0,1001820028
5007,289,3.0,1001819984
5007,1060,5.0,1001818793
5010,494,3.0,852668490
5010,788,4.0,852668539
5010,802,4.0,852668619
5012,34,3.0,840201748
5015,3030,5.0,1225238459
5015,5583,3.0,1225239889
5015,8666,2.0,1225238620
5018,231,4.0,1362594606
5026,802,3.0,863619632
5033,231,3.0,831709262
5046,34,2.0,998918722
5046,231,2.0,998921216
5046,788,1.0,998921292
5046,996,1.0,995630330
5046,1005,1.0,998921482
5046,1224,4.0,998663675
5046,1717,3.0,1005322366
5046,2962,4.0,998921045
5046,4344,2.0,1013156914
5047,231,3.0,1111613397
5049,34,4.0,1183753026
5049,231,2.0,1183753035
5049,8983,5.0,1183756040
5051,3608,5.0,1290802093
5053,70286,4.0,1293417018
5054,1408,5.0,1010098065
5064,1408,4.0,1122349057
5066,34,4.0,1188635259
5066,231,4.0,1188635313
5066,788,4.0,1188635526
5071,34,5.0,849266225
5071,222,3.0,849266909
5071,231,5.0,849266064
5074,222,3.0,948113020
5074,231,1.0,948879108
5074,289,2.0,948113383
5074,788,3.0,948074112
5074,802,2.0,948113300
5074,2099,3.0,948070060
5074,2134,3.0,948069839
5074,2336,4.0,948077061
5078,788,5.0,850749049
5080,231,5.0,1366603706
5080,788,4.0,1366604369
5080,1060,4.0,1366518069
5080,1717,2.0,1367737783
5080,1866,4.0,1365719496
5080,3113,3.0,1365720087
5080,4344,4.0,1365537331
5080,5872,4.0,1365490307
5080,93510,5.0,1365722546
5090,2114,4.0,1006909412
5090,3608,5.0,1006908704
5090,4166,4.0,1017874689
5108,34,5.0,951089276
5108,2624,5.0,951088559
5115,70286,5.0,1335136201
5116,34,4.0,838388171
5123,2722,2.0,1293805560
5123,46322,4.0,1293806194
5123,70286,4.0,1293808712
5126,788,1.0,916826104
5135,494,3.0,864134050
5135,788,2.0,864134082
5135,802,4.0,864134104
5143,929,3.0,952893385
5152,231,3.0,1034105970
5152,996,2.0,1034105645
5152,1468,3.0,1034107530
5152,1717,4.0,1034105498
5152,2875,3.0,1034107610
5155,34,3.0,1108141177
5155,231,5.0,1108157034
5155,494,4.0,1108141391
5155,788,3.0,1108141318
5155,802,3.0,1108141578
5155,1005,3.0,1108144541
5155,1408,4.0,1108072146
5155,1717,3.0,1108142313
5155,2134,4.0,1108145800
5155,2529,4.0,1108141766
5155,2722,4.0,1108142253
5155,3248,3.0,1108156414
5155,3608,4.0,1108142463
5155,3968,3.0,1108146704
5155,4054,4.0,1108146743
5155,4344,4.0,1108146276
5155,5872,4.0,1108140276
5157,93,3.0,1262655851
5157,231,5.0,1212903005
5157,289,3.0,1339371826
5157,788,4.0,1214752917
5157,802,4.0,1261540761
5157,1717,4.0,1243361637
5157,2134,5.0,1264731323
5157,2529,5.0,1243362613
5157,3248,4.0,1290693730
5157,3968,4.0,1262406858
5157,4054,3.0,1244993254
5157,4344,4.0,1214792943
5157,4844,4.0,1219506893
5157,5872,4.0,1214792972
5157,31892,4.0,1262494322
5157,40962,4.0,1262492762
5157,54290,2.0,1290684637
5157,56941,4.0,1263782538
5157,59501,4.0,1245717999
5157,62439,3.0,1262571902
5157,67734,4.0,1262056664
5157,70286,4.0,1261539803
5157,78041,3.0,1301443789
5157,81804,4.0,1290684397
5169,231,4.0,833550114
5173,289,3.0,857489048
5173,788,3.0,860589870
5173,802,3.0,856529391
5173,1060,4.0,856529786
5173,1408,4.0,857489259
5177,1408,3.0,1068910773
5177,2134,4.0,1080002802
5178,231,4.0,1156453715
5178,788,3.0,1164280370
5178,1713,4.0,1167239202
5178,2463,4.0,1156458019
5178,3248,3.0,1156463419
5178,3436,4.0,1156456730
5178,3608,3.0,1156455971
5178,5872,4.0,1156454281
5178,7579,3.0,1156454692
5178,31437,4.0,1159065157
5178,32076,3.0,1157861927
5179,231,2.0,840284989
5184,231,1.0,839503949
5186,34,5.0,962909289
5186,222,3.0,962905003
5186,231,4.0,962906160
5186,319,3.0,962904361
5186,1060,4.0,962904439
5186,1408,4.0,962904455
5199,1060,4.0,1151368195
5199,2529,4.0,1151367849
5199,4499,4.0,1151368293
5204,58295,4.0,1212114327
5212,34,4.0,831130885
5212,222,2.0,831131130
5220,34,4.0,1197630777
5227,34,4.0,998756256
5227,3248,2.0,998756860
5227,4054,3.0,998754703
5228,3968,1.0,1048634058
5230,31437,3.0,1266718213
5230,67734,4.0,1265701548
5230,69134,3.0,1265701622
5230,70286,4.0,1265701823
5233,1060,3.0,945121254
5234,1408,4.0,962827091
5251,494,4.0,942839678
5251,802,4.0,942909016
5251,1408,4.0,942838990
5251,2722,3.0,942839135
5251,3113,3.0,945812478
5268,93,3.0,1176933789
5285,2877,2.0,974573058
5292,494,5.0,855345569
5295,1408,3.0,974223723
5295,1970,1.0,974225852
5295,2529,3.0,974225319
5304,231,2.0,1022998956
5304,2336,4.0,1132786831
5306,4344,3.0,1149760065
5309,1408,3.0,1360544099
5309,2529,4.0,1360543148
5309,5872,4.0,1360542474
5309,70286,3.0,1360540631
5311,231,2.0,834794277
5317,93510,3.0,1337179962
5318,1060,4.0,1175123915
5319,2013,1.0,1351341784
5319,2336,5.0,1351397986
5319,3968,4.0,1351344560
5329,34,4.0,1180676035
5329,231,4.0,1159754720
5329,788,3.0,1233467022
5329,3113,3.0,1174275215
5329,3968,3.0,1174276147
5329,8873,4.0,1173873342
5329,8983,4.0,1182789712
5330,788,3.0,1107495095
5330,1408,4.0,1107490311
5332,1408,3.0,957023423
5332,1717,3.0,957026390
5332,2722,3.0,957026359
5332,2875,2.0,957022141
5332,3113,2.0,957023915
5332,3436,3.0,957025135
5335,54290,1.0,1294942910
5342,4344,3.0,1147864200
5342,27193,3.0,1147865111
5351,34,4.0,945566280
5351,1224,5.0,972349204
5351,1717,1.0,945566319
5351,2336,3.0,948075955
5356,231,4.0,1076864129
5356,788,4.0,1076864230
5356,2722,4.0,1076863684
5368,34,5.0,1010550692
5368,2013,3.0,1010549825
5368,2529,5.0,1010551309
5368,3248,3.0,1010548965
5374,34,4.0,918474222
5374,171,4.0,918474343
5374,788,3.0,918473529
5381,222,4.0,831441099
5381,231,5.0,831440990
5381,289,3.0,831441128
5387,70286,5.0,1285103277
5394,231,3.0,841642777
5403,34,4.0,1281754842
5403,231,4.0,1281821679
5403,802,4.0,1281822630
5403,1408,4.0,1281823148
5403,2529,4.0,1281822843
5403,3360,4.0,1281747167
5403,39292,4.0,1281747164
5403,70286,4.0,1281750554
5403,71462,4.0,1281746869
5406,34,4.0,1232664416
5406,231,3.0,1232664328
5406,8125,5.0,1232662140
5406,39292,4.0,1232662580
5407,788,3.0,854971237
5411,319,5.0,855246754
5411,788,3.0,855246420
5412,34,5.0,986258863
5412,231,5.0,987536070
5412,788,4.0,987536311
5412,1130,4.0,986258632
5412,1866,4.0,987536248
5412,3608,4.0,986259222
5415,1224,5.0,992050101
5415,2529,3.0,974832188
5417,1130,4.0,1423702967
5420,1005,3.0,1043431502
5420,2529,4.0,1043430912
5420,4054,3.0,1043430164
5420,4499,4.0,1043430804
5420,4653,4.0,1043430436
5420,5843,3.0,1043430857
5427,231,3.0,851689071
5435,3248,4.0,1204792160
5436,788,3.0,849908991
5445,1713,2.0,1307739512
5448,494,3.0,850340041
5448,788,2.0,850340087
5451,2722,4.0,1229748147
5451,58295,4.0,1229753677
5453,34,5.0,1071857228
5453,222,3.0,1071857827
5453,289,3.0,1071857539
5453,802,3.0,1089838987
5453,1060,4.0,1071857203
5453,2336,5.0,1081193926
5453,4054,3.0,1071858954
5460,8983,3.0,1108723335
5461,494,3.0,850032642
5461,788,4.0,850032683
5466,34,3.0,1131185965
5466,231,1.0,1131312724
5466,802,3.0,1131186536
5466,2875,3.0,1131315931
5466,4499,3.0,1131313110
5466,8666,3.0,1131315445
5466,32302,4.0,1131187242
5466,39292,2.0,1173186904
5466,40962,3.0,1173186730
5467,34,5.0,835668277
5467,231,3.0,835668169
5470,231,1.0,846090608
5484,2013,5.0,946319700
5492,4499,4.0,1231691855
5494,93,4.0,831737427
5494,231,3.0,831736831
5499,70286,5.0,1278787610
5503,34,4.0,1112740000
5503,231,5.0,1112321652
5503,802,4.0,1184691814
5503,1060,4.0,1112322366
5503,2529,5.0,1112321027
5503,5134,3.0,1112318382
5503,32302,3.0,1112317938
5503,58295,4.0,1210645673
5504,231,1.0,1091983791
5504,788,1.0,1091189796
5504,802,4.0,1091979731
5504,996,3.0,1093292015
5504,1408,4.0,1091193135
5504,1713,2.0,1091983561
5504,2327,2.0,1091982503
5504,2463,3.0,1093290518
5504,2722,5.0,1091189176
5504,3113,2.0,1093292387
5504,3879,4.0,1093290677
5504,3968,2.0,1091983953
5504,4199,2.0,1093291990
5504,4344,2.0,1101118630
5504,4499,4.0,1091196544
5504,5843,3.0,1091192854
5504,8666,3.0,1093291585
5506,222,4.0,1008717022
5506,231,4.0,1054488355
5506,788,3.0,1008871096
5506,1060,4.0,1007763201
5506,1408,4.0,1054261972
5506,1468,3.0,1008870978
5506,1717,4.0,1054488096
5506,1970,2.0,1008715523
5506,2114,3.0,1008715042
5506,2134,3.0,1008870658
5506,2336,3.0,1006444428
5506,2722,4.0,1054261899
5506,3113,3.0,1006444428
5506,3360,5.0,1008714768
5506,3608,1.0,1008715175
5506,3879,3.0,1008866954
5506,4293,2.0,1008871096
5506,4499,3.0,1008715016
5506,4844,4.0,1054488293
5506,5872,4.0,1104267909
5506,32302,2.0,1135392182
5507,231,3.0,1193257058
5507,2336,5.0,1192539960
5507,2529,4.0,1193257418
5507,2722,3.0,1193250736
5509,34,4.0,1194032583
5509,599,4.0,1194463623
5509,1224,5.0,1194031832
5509,8873,3.0,1194031739
5509,8983,4.0,1215110892
5514,34,4.0,1421000253
5514,2529,2.0,1421000059
5514,32632,5.0,1419897824
5514,70286,4.0,1420212729
5514,90378,4.0,1419900935
5514,114060,4.0,1421604538
5515,34,4.0,1263267831
5515,996,4.0,1221837065
5515,1408,5.0,1221937191
5515,3113,3.0,1221770311
5515,5107,4.0,1221837030
5515,58295,4.0,1232830326
5515,65927,3.0,1247179145
5515,70286,4.0,1328994557
5516,34,5.0,1220903716
5521,34,4.0,954451853
5521,222,4.0,954264102
5521,802,3.0,954263998
5521,3436,3.0,954262453
5523,34,4.0,1323355587
5523,231,3.0,1325558335
5523,599,4.0,1328689097
5523,70286,4.0,1323353817
5525,231,4.0,1284342260
5525,802,4.0,1296963678
5525,4344,4.0,1292813738
5530,34,4.0,837839312
5539,34,3.0,1123009049
5539,231,3.0,1123009060
5539,788,1.0,1123009197
5539,1717,1.0,1105308257
5542,599,4.0,974337933
5542,1408,4.0,974338144
5542,2013,4.0,974337526
5544,231,5.0,1157325877
5544,494,4.0,1157503521
5544,599,5.0,1157502685
5544,1060,4.0,1157325302
5544,1780,5.0,1157503848
5544,2529,5.0,1157504471
5544,4499,4.0,1157324891
5544,39292,4.0,1157502284
5546,231,5.0,1285188076
5546,788,4.0,1285189004
5546,1408,5.0,1286946119
5546,2134,5.0,1286934508
5546,3968,3.0,1285104592
5546,32031,5.0,1286934503
5546,59501,5.0,1286934190
5546,70286,5.0,1285187923
5550,231,3.0,1410020866
5555,1224,4.0,1004074945
5555,1408,4.0,1004075643
5556,34,4.0,845273897
5559,231,3.0,839329419
5567,494,3.0,861778094
5567,802,3.0,861778173
5574,788,4.0,1358345983
5574,1408,5.0,1358027156
5574,70286,5.0,1358025665
5574,86347,5.0,1358059685
5577,2529,2.0,992585429
5582,3113,5.0,1063087634
5582,4844,4.0,1063086824
5582,5872,4.0,1063085916
5584,1408,5.0,1247574397
5590,34,4.0,951775038
5590,1060,4.0,951847246
5590,2463,3.0,951847821
5591,231,1.0,834585691
5591,494,3.0,834597960
5596,2099,1.0,1051224022
5596,2529,4.0,1051225537
5597,8873,3.0,1353440345
5597,69134,5.0,1353439576
5599,2529,4.0,966468957
5611,32031,4.0,1250615210
5615,5872,4.0,1189943235
5618,231,4.0,1079823160
5618,3248,3.0,1079824234
5618,3608,4.0,1079822987
5618,6827,4.0,1079823669
5622,2529,3.0,1321573596
5622,3608,2.0,1318979302
5622,27156,3.0,1331925555
5622,32031,5.0,1319561989
5622,46322,5.0,1319149953
5622,70286,4.0,1318979571
5638,34,3.0,832413927
5638,231,4.0,832413744
5641,1060,4.0,950062417
5641,2336,4.0,950062417
5643,231,4.0,1167344358
5650,494,3.0,877308159
5650,802,4.0,877307602
5655,6772,4.0,1076257485
5658,34,3.0,855668020
5658,222,3.0,855668039
5658,494,2.0,855750182
5658,802,3.0,855750382
5658,1005,1.0,855670872
5658,1224,3.0,855669734
5658,1408,3.0,855669867
5662,231,3.0,836906917
5662,319,3.0,836907597
5662,802,3.0,836997551
5668,34,5.0,976242343
5670,802,3.0,1289592690
5673,494,4.0,855503772
5673,788,3.0,855503811
5687,231,4.0,836847429
5695,34,2.0,1081657801
5695,231,4.0,1081657837
5695,1005,4.0,1083987210
5695,1408,4.0,1083973831
5695,2529,4.0,1083986099
5695,4054,4.0,1083988239
5695,4844,4.0,1083987608
5695,5872,4.0,1083987594
5707,231,2.0,1104880800
5715,1408,5.0,1044465856
5721,494,3.0,861910396
5723,34,5.0,832944001
5723,231,3.0,832943828
5724,34,4.0,838045925
5724,231,2.0,838045862
5725,319,4.0,1075632528
5725,1408,4.0,1091960986
5725,2336,4.0,1215454887
5725,2529,4.0,1009955653
5725,3030,5.0,1101920348
5725,3113,3.0,1053710942
5725,4344,3.0,1053710923
5725,5872,4.0,1053709980
5725,7579,4.0,1168534433
5725,8666,2.0,1113400732
5725,8873,4.0,1112431781
5725,8983,4.0,1118169196
5725,39292,5.0,1168041460
5725,46322,4.0,1171231405
5725,58295,4.0,1214758897
5725,59501,3.0,1231685130
5725,70286,5.0,1252343610
5735,34,4.0,1081163519
5735,231,1.0,1081163562
5735,788,3.0,1081163773
5735,2529,4.0,1081162805
5736,231,2.0,846771784
5742,222,3.0,844260119
5742,289,3.0,844260318
5742,494,4.0,844260247
5742,788,3.0,844260593
5748,2013,3.0,939016202
5748,2529,5.0,939017562
5748,2877,4.0,1023045907
5748,3608,3.0,1043610315
5753,231,3.0,1350347590
5753,319,5.0,1350344659
5753,2722,5.0,1322305113
5753,71462,4.0,1321891717
5758,2336,5.0,975192114
5766,34,3.0,940030390
5766,231,5.0,940031604
5774,5872,3.0,1127297674
5774,6792,3.0,1200617807
5777,494,3.0,854620350
5787,34,4.0,839235338
5787,494,4.0,839235906
5787,802,4.0,839235894
5791,34,4.0,959819141
5791,179,3.0,959832984
5791,231,5.0,959827541
5791,289,4.0,959828177
5791,319,4.0,959819583
5791,494,3.0,959827358
5791,788,3.0,959832174
5791,802,3.0,959826937
5791,1060,4.0,959819470
5791,1224,4.0,959819314
5791,1408,4.0,959827178
5791,1717,3.0,959828475
5791,1866,4.0,959833873
5791,1970,2.0,959835520
5791,2134,3.0,959835128
5791,2336,5.0,959819768
5791,2458,2.0,959835659
5791,2463,3.0,959823703
5791,2529,4.0,959823373
5791,3360,4.0,959834627
5791,3608,5.0,959834780
5792,34,1.0,1414037728
5792,231,4.0,1414037704
5792,8873,3.0,1413955225
5792,8983,3.0,1414038674
5792,39292,3.0,1413955015
5792,70286,4.0,1413955144
5800,7209,3.0,1411327842
5800,70286,2.0,1420933342
5805,929,4.0,1176746258
5805,3030,5.0,1182353284
5807,71462,5.0,1373857323
5813,34,3.0,1126380336
5813,231,3.0,1126380358
5813,802,4.0,1126380660
5814,34,5.0,859545721
5814,93,2.0,859548517
5814,171,3.0,859546915
5814,179,3.0,859547968
5814,231,4.0,859546225
5814,319,4.0,859545782
5814,494,3.0,859543302
5814,495,4.0,859545721
5814,549,5.0,859546225
5814,599,5.0,859546059
5814,788,4.0,859545852
5814,802,3.0,859543391
5814,929,4.0,859546564
